questionId,tradeId,userId,tradedAt,newValue,resolvedAt,resolveValue,Brier,set,active,timeToRes,timeSinceActive,inExp,firstActive,quarter,brierDiff,diffWeight
404,104597,8935,12/8/2014 18:19,"0.13,0.87",2/11/2015 23:59,"[0, 1]",0.0338,B,Y,65.23559645,1.76370911,in,1st,2,-0.005399997,1.691331019
422,104598,8935,12/8/2014 18:20,"0.96000004,0.04",12/31/2014 23:59,"[1, 0]",0.003199997,B,Y,23.23605632,1.763932109,in,1st,2,-0.001800003,0.614386574
445,104599,8935,12/8/2014 18:20,"0.020000046,0.97999996",1/12/2015 23:59,"[0, 1]",0.000800003,B,Y,35.23598087,1.764007554,in,1st,2,-0.000999989,0.024652778
628,104602,8935,12/8/2014 18:21,"0.90000004,0.10000001",12/31/2014 23:59,"[1, 0]",0.019999994,B,Y,23.23523545,1.764752981,in,1st,2,-0.019200026,0.679131944
937,104603,8935,12/8/2014 18:22,"0.95,0.050000004",12/31/2014 23:59,"[1, 0]",0.005,B,Y,23.23465942,1.76532901,in,1st,2,-0.0048,0.618206019
917,104607,8935,12/8/2014 18:42,"0.086317085,0.12656273,0.12443642,0.08083858,0.03966852,0.049026698,0.20009999,0.068660066,0.039066944,0.058860462,0.0035601282,0.0035601282,0.038300887,0.038364958,0.02439796,0.009568893,0.00870952",1/13/2015 10:59,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.702737139,B,Y,35.67913344,1.779188318,in,1st,2,-0.242295818,0.000162037
917,104608,8935,12/8/2014 18:42,"0.07885783,0.115625575,0.20010003,0.07385276,0.036240485,0.044789962,0.18280797,0.06272668,0.035690896,0.05377392,0.0032524727,0.0032524727,0.034991045,0.035049576,0.022289563,0.008741978,0.00795687",1/13/2015 10:59,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.747415083,B,Y,35.67897186,1.779349904,in,1st,2,0.044677944,0.000497685
917,104609,8935,12/8/2014 18:42,"0.07150663,0.10484685,0.18144652,0.066968136,0.032862112,0.040614597,0.16576643,0.15009996,0.032363757,0.048761062,0.0029492741,0.0029492741,0.031729147,0.03178222,0.020211708,0.007927042,0.0072151227",1/13/2015 10:59,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.78070145,B,Y,35.67847515,1.779846604,in,1st,2,0.033286367,0.000138889
917,104610,8935,12/8/2014 18:43,"0.0662941,0.17010006,0.16821982,0.06208644,0.030466601,0.03765396,0.15368275,0.1391583,0.030004576,0.045206584,0.0027342844,0.0027342844,0.029416224,0.029465428,0.01873836,0.007349194,0.0066891704",1/13/2015 10:59,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.808587796,B,Y,35.67834302,1.779978741,in,1st,2,0.027886347,0.000300926
917,104611,8935,12/8/2014 18:43,"0.05970536,0.15319443,0.15150106,0.05591589,0.027438633,0.033911664,0.13840875,0.12532786,0.027022528,0.14009999,0.0024625335,0.0024625335,0.02649265,0.026536962,0.016876021,0.0066187833,0.0060243574",1/13/2015 10:59,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.83520318,B,Y,35.6780434,1.780278354,in,1st,2,0.026615383,0.772256944
924,104612,8935,12/8/2014 18:44,"0.7901113,0.077826716,0.044025477,0.044025477,0.044025443",1/11/2015 23:59,"[1, 0, 0, 0, 0]",0.035590516,B,Y,34.21923044,1.780757989,in,1st,2,-0.014859049,0.7703125
906,104613,8935,12/8/2014 18:45,"0.0562473,7.91958e-05,7.91958e-05,0.13571998,7.91958e-05,0.040960446,7.91958e-05,7.91958e-05,7.91958e-05,0.45009995,7.91958e-05,7.91958e-05,0.040675502,7.91958e-05,7.91958e-05,7.91958e-05,0.004201497,7.91958e-05,7.91958e-05,0.035943676,0.03704157,0.003601152,0.03147691,0.032066002,0.032642867,0.004010889,0.053868648,0.04025558,7.91958e-05,7.91958e-05",1/11/2015 22:59,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.337623743,B,Y,34.17705164,1.781270119,in,1st,2,-0.037843232,0.012210648
907,104614,8935,12/8/2014 18:45,"0.20009999,0.007212885,0.1764238,0.0013010312,0.0013137619,0.0013266245,0.0013396146,0.0013527395,0.04628352,0.0013659967,0.0013793897,0.10532169,0.08146472,0.053754732,0.03399664,0.0014186122,0.0014048228,0.0013911753,0.001432544,0.0016595174,0.03216612,0.0014466138,0.0014883948,0.005550683,0.0037261695,0.043123383,0.0015178279,0.18820414,0.0015327703",1/11/2015 22:59,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",0.757117813,B,Y,34.17688149,1.781440272,in,1st,2,0.015342537,0.010729167
1038,104616,8935,12/8/2014 18:46,"0.27999997,0.72",2/28/2015 23:59,"[0, 1]",0.156799983,B,Y,82.21735785,1.78263058,in,1st,2,-0.035400073,0.007407407
189,104617,122,12/8/2014 18:47,"0.96,0.04",12/22/2014 23:59,"[1, 0]",0.0032,B,Y,14.21665201,1.782653544,in,1st,2,0.001399999,0.234398148
803,104623,8935,12/8/2014 18:53,"0.2,0.8",1/5/2015 22:59,"[0, 1]",0.08,B,Y,28.17123738,1.787084377,in,1st,2,-0.025799995,4.851979167
445,104627,2075,12/8/2014 18:55,"0.030000009,0.96999997",1/12/2015 23:59,"[0, 1]",0.001800002,B,Y,35.21132474,1.788663684,in,1st,2,0.000999999,0.001180556
102,104628,2075,12/8/2014 18:56,"0.97,0.029999992",12/31/2014 0:00,"[1, 0]",0.0018,B,Y,22.21100272,1.788997278,in,1st,2,0.001000003,0.001215278
102,104634,8935,12/8/2014 18:57,"0.97999996,0.020000003",12/31/2014 0:00,"[1, 0]",0.000800002,B,Y,22.20978233,1.790217668,in,1st,2,-0.000999998,0.227592593
445,104632,8935,12/8/2014 18:57,"0.019999988,0.98",1/12/2015 23:59,"[0, 1]",0.0008,B,Y,35.21014499,1.789843438,in,1st,2,-0.001000003,4.132106481
1038,104633,45,12/8/2014 18:57,"0.3,0.7",2/28/2015 23:59,"[0, 1]",0.18,B,Y,82.20994783,1.790040596,in,1st,2,0.023200017,0.001574074
1038,104636,8935,12/8/2014 18:59,"0.28,0.71999997",2/28/2015 23:59,"[0, 1]",0.156800017,B,Y,82.20837108,1.79161735,in,1st,2,-0.023199983,0.0128125
907,104637,59,12/8/2014 19:00,"0.19664352,0.007088291,0.17337629,0.0012785576,0.0012910683,0.0013037085,0.0013164744,0.0013293724,0.045484032,0.0013424007,0.0013555625,0.10350239,0.080057524,0.0701,0.033409387,0.0013941074,0.0013805561,0.0013671444,0.0014077986,0.0016308511,0.03161049,0.0014216253,0.0014626847,0.0054548015,0.0036618046,0.042378478,0.0014916093,0.18495315,0.0015062935",1/11/2015 22:59,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",0.761170047,B,Y,34.16614909,1.792172667,in,1st,2,0.004052234,0.000185185
907,104638,59,12/8/2014 19:00,"0.19519638,0.007036126,0.17210037,0.0012691484,0.0012815669,0.001294114,0.0013067861,0.0013195891,0.0451493,0.0013325216,0.0013455866,0.11010001,0.079468355,0.06958411,0.033163518,0.0013838476,0.0013703961,0.0013570832,0.0013974381,0.001618849,0.03137786,0.0014111631,0.0014519203,0.0054146578,0.0036348563,0.0420666,0.0014806321,0.183592,0.0014952081",1/11/2015 22:59,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",0.76353655,B,Y,34.16596587,1.792355891,in,1st,2,0.002366503,0.000289352
907,104639,59,12/8/2014 19:01,"0.19214009,0.0069259573,0.1694057,0.0012492767,0.0012615008,0.0012738514,0.001286325,0.0012989277,0.0601,0.0013116576,0.0013245179,0.108376116,0.07822408,0.068494596,0.03264426,0.0013621801,0.001348939,0.0013358347,0.0013755576,0.0015935019,0.03088656,0.0013890677,0.0014291868,0.005329878,0.0035779432,0.04140794,0.001457449,0.1807174,0.0014717968",1/11/2015 22:59,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",0.766861161,B,Y,34.16568108,1.792640676,in,1st,2,0.003324611,0.000150463
907,104640,59,12/8/2014 19:01,"0.19031337,0.006860111,0.16779512,0.0012373996,0.0012495075,0.0012617406,0.0012740957,0.0012865785,0.059528615,0.0012991874,0.0013119254,0.10734576,0.07748038,0.0678434,0.032333903,0.0013492296,0.0013361144,0.0013231346,0.00136248,0.0015783522,0.0401,0.0013758616,0.0014155993,0.0052792057,0.003543927,0.041014273,0.0014435928,0.17899927,0.0014578041",1/11/2015 22:59,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",0.768541619,B,Y,34.16552408,1.792797677,in,1st,2,0.001680458,0.002615741
906,104641,59,12/8/2014 19:02,"0.05548455,7.8121855e-05,7.8121855e-05,0.13387953,7.8121855e-05,0.040404994,7.8121855e-05,7.8121855e-05,7.8121855e-05,0.44399628,7.8121855e-05,7.8121855e-05,0.040123917,7.8121855e-05,7.8121855e-05,7.8121855e-05,0.004144522,7.8121855e-05,7.8121855e-05,0.035456255,0.050100006,0.0035523179,0.031050064,0.031631168,0.03220021,0.003956499,0.05313815,0.039709687,7.8121855e-05,7.8121855e-05",1/11/2015 22:59,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.344599604,B,Y,34.16483951,1.79348225,in,1st,2,0.006975861,0.000150463
906,104642,59,12/8/2014 19:02,"0.054966327,7.73922e-05,7.73922e-05,0.13262911,7.73922e-05,0.040027615,7.73922e-05,7.73922e-05,7.73922e-05,0.43984938,7.73922e-05,7.73922e-05,0.03974916,7.73922e-05,7.73922e-05,7.73922e-05,0.0041058124,7.73922e-05,7.73922e-05,0.035125095,0.049632072,0.0035191395,0.040100005,0.031335738,0.031899467,0.0039195456,0.052641846,0.0393388,7.73922e-05,7.73922e-05",1/11/2015 22:59,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.34923073,B,Y,34.16469293,1.793628828,in,1st,2,0.004631126,0.002256944
907,104643,59,12/8/2014 19:05,"0.18078597,0.006516682,0.15939501,0.0011754531,0.0011869549,0.0011985757,0.0012103122,0.0012221702,0.056548513,0.0012341478,0.0012462481,0.10197184,0.073601566,0.06444704,0.030715214,0.001281685,0.0012692262,0.0012568962,0.0012942719,0.0014993373,0.03809252,0.0013069835,0.0013447318,0.0050149197,0.0033665118,0.038961023,0.001371324,0.22009997,0.0013848239",1/11/2015 22:59,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",0.693518704,B,Y,34.16291625,1.795405508,in,1st,2,-0.075022915,0.000127315
907,104644,59,12/8/2014 19:05,"0.17582881,0.0063379942,0.1550244,0.0011432222,0.0011544084,0.0011657107,0.0011771253,0.0011886583,0.05499795,0.0012003075,0.0012120759,0.099175766,0.07158341,0.090100005,0.029873002,0.0012465412,0.001234424,0.0012224321,0.0012587829,0.0014582254,0.037048023,0.001271146,0.0013078592,0.00487741,0.003274202,0.03789271,0.0013337223,0.21406484,0.001346852",1/11/2015 22:59,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",0.702545612,B,Y,34.162786,1.795535755,in,1st,2,0.009026908,0.000173611
907,104645,59,12/8/2014 19:05,"0.16784093,0.0060500605,0.14798167,0.0010912857,0.0011019639,0.0011127526,0.0011236487,0.0011346578,0.05249941,0.0011457776,0.0011570116,0.1401,0.06833139,0.08600678,0.028515877,0.001189911,0.0011783444,0.0011668972,0.0012015967,0.0013919786,0.03536494,0.0012133982,0.0012484435,0.0046558306,0.0031254555,0.036171254,0.0012731316,0.20433992,0.0012856649",1/11/2015 22:59,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",0.721057598,B,Y,34.16260465,1.795717109,in,1st,2,0.018511986,0.043298611
906,104646,59,12/8/2014 19:06,"0.04878948,6.869524e-05,6.869524e-05,0.23009999,6.869524e-05,0.03552951,6.869524e-05,6.869524e-05,6.869524e-05,0.3904213,6.869524e-05,6.869524e-05,0.035282344,6.869524e-05,6.869524e-05,6.869524e-05,0.0036444212,6.869524e-05,6.869524e-05,0.03117791,0.04405467,0.0031236762,0.035593767,0.027814383,0.028314764,0.0034790863,0.046726212,0.0349181,6.869524e-05,6.869524e-05",1/11/2015 22:59,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.438612785,B,Y,34.16243097,1.795890791,in,1st,2,0.089382054,0.000150463
906,104647,59,12/8/2014 19:06,"0.04721443,6.647758e-05,6.647758e-05,0.22267175,6.647758e-05,0.03438252,6.647758e-05,6.647758e-05,6.647758e-05,0.41009998,6.647758e-05,6.647758e-05,0.034143336,6.647758e-05,6.647758e-05,6.647758e-05,0.0035267696,6.647758e-05,6.647758e-05,0.030171407,0.042632464,0.0030228358,0.034444705,0.026916463,0.027400687,0.003366772,0.045217764,0.03379085,6.647758e-05,6.647758e-05",1/11/2015 22:59,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.410750886,B,Y,34.1622871,1.796034664,in,1st,2,-0.027861898,0.002916667
906,104648,59,12/8/2014 19:10,"0.049192827,6.926315e-05,6.926315e-05,0.19010004,6.926315e-05,0.03582323,6.926315e-05,6.926315e-05,6.926315e-05,0.42728415,6.926315e-05,6.926315e-05,0.035574026,6.926315e-05,6.926315e-05,6.926315e-05,0.0036745495,6.926315e-05,6.926315e-05,0.03143566,0.044418864,0.0031495,0.03588802,0.028044326,0.028548842,0.003507848,0.0471125,0.03520677,6.926315e-05,6.926315e-05",1/11/2015 22:59,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.378455829,B,Y,34.15937465,1.798947111,in,1st,2,-0.032295057,0.732523148
1038,104649,45,12/8/2014 19:18,"0.29999998,0.7",2/28/2015 23:59,"[0, 1]",0.179999988,B,Y,82.1955621,1.804426323,in,1st,2,0.023199971,0.015578704
1038,104654,8935,12/8/2014 19:40,"0.27999997,0.71999997",2/28/2015 23:59,"[0, 1]",0.1568,B,Y,82.17998609,1.820002338,in,1st,2,-0.023199988,1.884386574
907,104659,176,12/8/2014 20:08,"0.16525294,0.005956773,0.1456999,0.0010744589,0.0010849724,0.0010955948,0.0011063229,0.0011171623,0.051689908,0.0011281106,0.0011391714,0.13793975,0.067277774,0.100100026,0.028076185,0.0011715635,0.0011601753,0.0011489044,0.0011830691,0.0013705153,0.03481964,0.0011946886,0.0012291934,0.0045840414,0.0030772635,0.035613522,0.0012535008,0.20118916,0.0012658408",1/11/2015 22:59,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",0.72623826,B,Y,34.1193084,1.839013359,in,1st,2,0.005180662,0.69369213
403,104669,991,12/9/2014 0:22,"0.87,0.13",2/11/2015 23:59,"[0, 1]",1.5138,A,N,64.98431493,32.01567349,in,NA,2,0,0.44625
918,104668,991,12/9/2014 0:22,"0.06908216,0.21944883,0.07601257,0.06110368,0.04050755,0.011931696,0.045751903,0.061526667,0.039715555,0.04870074,0.0059796437,0.015200029,0.007619307,0.2727747,0.0056970376,0.015451917,0.003495981",1/13/2015 13:00,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.026859754,A,N,35.52630262,32.01536405,in,NA,2,0.056570089,0.004849537
154,104673,991,12/9/2014 0:24,"0.020000154,0.97999984",12/30/2014 22:00,"[0, 1]",0.000800013,A,N,21.89941165,32.01725502,in,NA,2,0,0.777800926
189,104672,991,12/9/2014 0:24,"0.96,0.04",12/22/2014 23:59,"[1, 0]",0.0032,B,Y,13.98224982,2.017055732,in,1st,2,0,1.434664352
84,104674,991,12/9/2014 0:25,"0.97,0.030000001",12/31/2014 0:00,"[1, 0]",0.0018,B,Y,21.98225177,2.017748234,in,1st,2,0,1.688796296
102,104675,991,12/9/2014 0:25,"0.97999984,0.02",12/31/2014 0:00,"[1, 0]",0.000800006,B,Y,21.98218914,2.017810862,in,1st,2,4.68E-09,1.688796296
103,104676,991,12/9/2014 0:25,"0.97036505,0.029634995",12/31/2014 23:59,"[1, 0]",0.001756463,A,N,22.98203162,32.01795681,in,NA,2,-4.35E-05,0.797395833
128,104677,991,12/9/2014 0:25,"0.9800001,0.02",12/31/2014 23:00,"[1, 0]",0.000799996,A,N,22.94030062,32.01803271,in,NA,2,-7.84E-09,0.797673611
447,104678,991,12/9/2014 0:27,"0.20000003,0.79999995",2/6/2015 10:59,"[0, 1]",0.080000032,A,N,59.43949859,32.01882317,in,NA,2,0,0.797037037
918,104683,296,12/9/2014 0:29,"0.08248562,0.23798954,0.090760686,0.07295915,0.048366908,0.014246709,0.059808146,0.07346419,0.047421254,0.058149762,0.007139827,0.01814917,0.00909762,0.1413549,0.010000001,0.01844993,0.010156603",1/13/2015 13:00,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.969219537,A,N,35.52145149,32.02021517,in,NA,2,-0.057640217,0.341759259
748,104691,176,12/9/2014 0:59,"0.25,0.74999994",1/25/2015 23:59,"[0.14, 0.86]",0.024200013,N,NA,47.9587928,NA,out,NA,2,0.014400012,0.318622685
1025,104713,821,12/9/2014 5:37,"0.525,0.47500002",1/31/2015 22:59,"[0.7049718, 0.29502819999999996]",0.064779705,B,Y,53.72393404,2.234387724,in,1st,2,0.062983087,0.123888889
1025,104717,10401,12/9/2014 8:35,"0.705,0.29499996",1/31/2015 22:59,"[0.7049718, 0.29502819999999996]",1.59E-09,B,Y,53.60003658,2.358285176,in,1st,2,-0.064779703,0.093321759
748,104719,10401,12/9/2014 8:38,"0.28999996,0.71000004",1/25/2015 23:59,"[0.14, 0.86]",0.044999976,N,NA,47.64017253,NA,out,NA,2,0.020799963,6.113946759
918,104721,10401,12/9/2014 8:41,"0.09221265,0.2660542,0.10146355,0.08156279,0.05407052,0.015926737,0.06686096,0.08212737,0.05301335,0.06500701,0.007981785,0.020289391,0.010170448,0.040099997,0.01117924,0.02062562,0.0113543095",1/13/2015 13:00,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.9574048,A,N,35.17969246,32.3619742,in,NA,2,-0.011814737,0.000150463
918,104722,10401,12/9/2014 8:41,"0.1701,0.24322698,0.092758074,0.074564785,0.049431317,0.0145602375,0.06112435,0.07508092,0.048464853,0.059429467,0.0072969547,0.01854858,0.009297833,0.036659453,0.010220071,0.018855961,0.010380121",1/13/2015 13:00,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.973432666,A,N,35.17953961,32.36212706,in,NA,2,0.016027865,0.000451389
918,104723,10401,12/9/2014 8:42,"0.1480994,0.21176818,0.2101,0.064920634,0.043037906,0.012677028,0.053218577,0.06537001,0.04219645,0.051742904,0.006353172,0.016149523,0.008095259,0.03191795,0.008898215,0.016417144,0.009037564",1/13/2015 13:00,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.000686754,A,N,35.17909032,32.36257634,in,NA,2,0.027254088,0.000231481
918,104724,10401,12/9/2014 8:42,"0.1251658,0.17897531,0.17756544,0.0548675,0.03637337,0.010713955,0.04497754,0.21010001,0.035662215,0.043730374,0.005369366,0.013648726,0.006841686,0.02697537,0.007520303,0.013874905,0.0076380726",1/13/2015 13:00,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.024587516,A,N,35.17885547,32.36281119,in,NA,2,0.023900762,0.000266204
918,104725,10401,12/9/2014 8:42,"0.11663081,0.16677108,0.16545735,0.051126115,0.03389309,0.009983376,0.11009999,0.19577341,0.033230428,0.04074842,0.0050032316,0.012718026,0.0063751545,0.025135934,0.0070074974,0.012928783,0.0071172365",1/13/2015 13:00,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.024741615,A,N,35.17859651,32.36307016,in,NA,2,0.0001541,0.000173611
918,104726,10401,12/9/2014 8:43,"0.109382056,0.15640603,0.15517396,0.110100016,0.03178659,0.009362897,0.103257135,0.18360582,0.031165114,0.03821585,0.004692274,0.011927583,0.0059789303,0.023573702,0.0065719723,0.012125242,0.006674891",1/13/2015 13:00,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.901321638,A,N,35.17841932,32.36324735,in,NA,2,-0.123419978,0.000289352
918,104727,10401,12/9/2014 8:43,"0.09723351,0.2501,0.13793954,0.09787173,0.028256206,0.0083230045,0.091788866,0.16321361,0.027703755,0.033971403,0.0041711256,0.010602844,0.0053148796,0.020955484,0.0058420547,0.010778549,0.005933543",1/13/2015 13:00,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.943502928,A,N,35.17813556,32.36353111,in,NA,2,0.042181291,0.012835648
918,104734,296,12/9/2014 9:01,"0.09939675,0.25566417,0.10710239,0.10004917,0.028884845,0.008508173,0.093830965,0.1209077,0.03938909,0.049999997,0.0042639244,0.010838735,0.0054331245,0.05267506,0.0059720282,0.011018349,0.0060655517",1/13/2015 13:00,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.928141145,A,N,35.16529002,32.37637664,in,NA,2,-0.015361783,0.415833333
422,104735,10401,12/9/2014 9:04,"0.96999997,0.030000001",12/31/2014 23:59,"[1, 0]",0.001800002,B,Y,22.62167308,2.378315347,in,1st,2,-0.001399995,4.12474537
194,104736,10401,12/9/2014 9:05,"0.96999997,0.029999997",12/31/2014 0:00,"[1, 0]",0.001800002,B,Y,21.62151071,2.378489287,in,1st,2,-0.001399995,1.344178241
213,104738,10401,12/9/2014 9:05,"0.96000004,0.04",12/31/2014 23:00,"[1, 0]",0.003199997,B,Y,22.57945052,2.37888281,in,1st,2,-0.001800003,1.086793981
937,104741,10401,12/9/2014 9:12,"0.96000004,0.040000003",12/31/2014 23:59,"[1, 0]",0.003199997,B,Y,22.61644896,2.383539469,in,1st,2,-0.001800003,1.092060185
628,104798,10401,12/9/2014 10:39,"0.97,0.029999996",12/31/2014 23:59,"[1, 0]",0.0018,B,Y,22.55610344,2.443884987,in,1st,2,-0.018199994,0.127673611
1025,104808,821,12/9/2014 10:50,"0.59499997,0.405",1/31/2015 22:59,"[0.7049718, 0.29502819999999996]",0.0241876,B,Y,53.50672386,2.451597896,in,1st,2,0.024187599,0.000914352
1025,104811,45,12/9/2014 10:51,"0.65,0.35",1/31/2015 22:59,"[0.7049718, 0.29502819999999996]",0.006043798,B,Y,53.50580808,2.452513677,in,1st,2,-0.018143803,0.002002315
1025,104813,10401,12/9/2014 10:54,"0.6625,0.33749998",1/31/2015 22:59,"[0.7049718, 0.29502819999999996]",0.003607706,B,Y,53.5038025,2.454519261,in,1st,2,-0.002436092,0.735219907
403,104814,10487,12/9/2014 11:05,"0.68499994,0.315",2/11/2015 23:59,"[0, 1]",0.938449918,A,N,64.53806543,32.46192299,in,NA,2,-0.575350082,0.005636574
403,104818,45,12/9/2014 11:13,"0.8,0.20000002",2/11/2015 23:59,"[0, 1]",1.279999968,A,N,64.53242151,32.46756692,in,NA,2,0.34155005,0.324780093
906,104852,10401,12/9/2014 12:45,"0.024041718,3.385057e-05,3.385057e-05,0.09290646,3.385057e-05,0.017507676,3.385057e-05,3.385057e-05,3.385057e-05,0.7201,3.385057e-05,3.385057e-05,0.017385881,3.385057e-05,3.385057e-05,3.385057e-05,0.0017958408,3.385057e-05,3.385057e-05,0.015363364,0.021708569,0.0015392365,0.01753934,0.013705936,0.013952507,0.0017143697,0.023025012,0.017206395,3.385057e-05,3.385057e-05",1/11/2015 22:59,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.090394622,B,Y,33.4268434,2.531478363,in,1st,2,-0.288061207,0.000138889
906,104854,10401,12/9/2014 12:45,"0.0143095795,2.0147785e-05,2.0147785e-05,0.4601001,2.0147785e-05,0.01042053,2.0147785e-05,2.0147785e-05,2.0147785e-05,0.42860198,2.0147785e-05,2.0147785e-05,0.010348039,2.0147785e-05,2.0147785e-05,2.0147785e-05,0.0010688804,2.0147785e-05,2.0147785e-05,0.009144241,0.012920894,0.00091615034,0.010439377,0.008157744,0.008304502,0.001020389,0.013704436,0.010241209,2.0147785e-05,2.0147785e-05",1/11/2015 22:59,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.539399017,B,Y,33.42670298,2.531618778,in,1st,2,0.449004394,0.000162037
906,104856,10401,12/9/2014 12:45,"0.009131591,1.2857215e-05,1.2857215e-05,0.29361072,1.2857215e-05,0.006649812,1.2857215e-05,1.2857215e-05,1.2857215e-05,0.27351034,1.2857215e-05,1.2857215e-05,0.006603552,1.2857215e-05,1.2857215e-05,1.2857215e-05,0.000682101,1.2857215e-05,1.2857215e-05,0.0058353543,0.3700999,0.000584637,0.0066618393,0.005205826,0.005299479,0.0006511565,0.008745421,0.006535379,1.2857215e-05,1.2857215e-05",1/11/2015 22:59,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.751393673,B,Y,33.42654414,2.531777621,in,1st,2,0.211994657,0.000162037
